Unnamed: 0,model,threshold,n_hosp_mode,n_prescription_mode,avg_max_unfairness_risk,avg_mean_unfairness_risk,initial_unfairness_risk,avg_max_gap_tpr,avg_mean_gap_tpr,initial_gap_tpr,avg_max_gap_fpr,avg_mean_gap_fpr,initial_gap_fpr,avg_max_gap_precision,avg_mean_gap_precision,initial_gap_precision,avg_max_gap_f1,avg_mean_gap_f1,initial_gap_f1,avg_max_gap_accuracy,avg_mean_gap_accuracy,initial_gap_accuracy,avg_utility_tpr,avg_utility_fpr,avg_utility_precision,avg_utility_f1,avg_utility_accuracy,n_traces,max_increase_unfairness_risk,avg_increase_unfairness_risk,avg_increase_gap_tpr,avg_increase_gap_fpr,avg_increase_gap_precision,avg_increase_gap_f1,avg_increase_gap_accuracy
86,xgboost,0.45,random_1,random_1,0.0338698178529739,0.0181948021054267,0.0011719241738319,0.1511655011655011,0.1209552706552706,0.1134421134421134,0.0420289961320478,0.0229572485447977,0.0021698988606597,0.0534970131091254,0.040280593286413,0.0230291447682751,0.0603027773365138,0.0460772177552557,0.0004824522035724,0.0378823328408093,0.018753250555981,0.0084488948112075,0.6293393596986817,0.1151651703815305,0.1321270899883191,0.2121174449374564,0.8789612433976967,10,0.032697893679142005,0.0170228779315948,0.007513157213157207,0.020787349684138,0.0172514485181379,0.0455947655516833,0.0103043557447735
88,xgboost,0.55,random_1,random_1,0.0344922468066215,0.0183922480791807,0.0011719241738319,0.1797461797461797,0.151287542087542,0.1206941206941207,0.0470008843155102,0.0228228799645578,0.0006083638835876,0.0773481291930875,0.0568913309314985,0.0216739637595474,0.0771043492174477,0.0476076016401519,0.0228472930278493,0.040354299876888,0.0177160578783334,0.0079265538967744,0.5390926553672316,0.0664552399521425,0.1855464015275071,0.2664497175561808,0.9244766992813228,10,0.033320322632789605,0.0172203239053488,0.030593421393421305,0.0222145160809702,0.0352173671719511,0.024760308612302603,0.009789503981558999
94,mlp,0.5,random_1,random_1,0.0236296926935513,0.0136440221828718,0.0038971900939941,0.132716049382716,0.1018224337391004,0.1020461020461019,0.0127285837885391,0.008483947556314,0.0098387644925755,0.0317655350405953,0.0140617379075763,0.0292616158626812,0.0544104273309561,0.0212610419335477,0.0505166475315729,0.018745733067902,0.0135740374676352,0.0164433016322622,0.5641346516007533,0.0970977828983323,0.1432661047621111,0.220005169805684,0.8951142883943776,12,0.0197325025995572,0.0097468320888777,-0.00022366830700150386,-0.0013548169362614989,-0.015199877955104898,-0.029255605598025203,-0.002869264164627001
96,mlp,0.6,random_1,random_1,0.0237597972154617,0.0135992144659161,0.0038971900939941,0.1159673659673659,0.0882524993524993,0.0726495726495726,0.0163513998396951,0.0112404531180851,0.0057837030937139,0.0519134108510793,0.0288334345831616,0.0436183081553999,0.06883939041602,0.0446666412302593,0.0579493742889647,0.0224052179652357,0.017649432371554,0.0127442923814157,0.4340033898305084,0.0350336597686888,0.24768678385862,0.3065892290940855,0.95276003117153,10,0.0198626071214676,0.009702024371922,0.015602926702926706,0.0054567500243712,-0.014784873572238302,-0.0132827330587054,0.004905139990138299
97,mlp,0.7,random_1,random_1,0.0233848989009857,0.0139037603627551,0.0038971900939941,0.1078147441783805,0.0826150785241694,0.0619010619010619,0.0131555875484205,0.0080778037496373,0.0036990995212814,0.0889432012539419,0.0636302804548166,0.0664335664335664,0.0917372407407044,0.0720061628782493,0.0663323504724189,0.0201331061671175,0.0153918886897234,0.0113330811732581,0.3418513953090225,0.0180379959474212,0.3222247524036163,0.3259779814106057,0.9672464991065736,11,0.0194877088069916,0.010006570268760999,0.020714016623107498,0.0043787042283559,-0.002803285978749806,0.005673812405830411,0.004058807516465299
98,xgboost,0.3,random_2,random_1,0.034378133714199,0.0183805413544178,0.0011719241738319,0.1178710178710178,0.0898034447034446,0.1033411033411033,0.0460767872471496,0.0295337085004097,0.0047723491903939,0.0405468588800875,0.0290356954073247,0.0367442195967167,0.054541577103892,0.0444719384572766,0.0412873090016625,0.044495840715215,0.0265539414138981,1.127365334552266e-05,0.7504760828625235,0.2224550627021758,0.0809290718518375,0.1442997403883687,0.7769226513118018,10,0.0332062095403671,0.0172086171805859,-0.013537658637658698,0.024761359310015798,-0.007708524189392,0.0031846294556141033,0.026542667760552578
99,xgboost,0.4,random_2,random_1,0.0337486267089843,0.0182550139725208,0.0011719241738319,0.1313131313131313,0.1060162652162652,0.1078736078736078,0.0424886569195516,0.0254366537213535,1.885707631735928e-05,0.0517231571749331,0.0380258274311406,0.0331749369892921,0.0624162731857316,0.0495271801277995,0.0191075393888124,0.0392501254118576,0.0213300468513741,0.0058753669287801,0.6703762711864407,0.1457680950059821,0.1115466539941841,0.1867391523138679,0.8500052472075504,10,0.0325767025351524,0.0170830897986889,-0.001857342657342595,0.025417796645036142,0.004850890441848499,0.0304196407389871,0.015454679922594002
100,xgboost,0.45,random_2,random_1,0.0344094634056091,0.0184008534997701,0.0011719241738319,0.1448458948458948,0.1182359751359751,0.1134421134421134,0.0431569068327711,0.0232914431217016,0.0021698988606597,0.0510342230542502,0.0407156879111234,0.0230291447682751,0.062912163237636,0.0470883477802397,0.0004824522035724,0.0391293888046111,0.0191673849742216,0.0084488948112075,0.632342372881356,0.1155320335002437,0.1319967996355162,0.2121697740441888,0.878671850376656,10,0.033237539231777205,0.017228929325938197,0.004793861693861701,0.0211215442610419,0.017686543142848298,0.0466058955766673,0.010718490163014098
101,xgboost,0.5,random_2,random_1,0.0345142520964145,0.0183140151202678,0.0011719241738319,0.1577441077441077,0.1334887593887593,0.1340326340326339,0.0426438821782696,0.0227149313995837,0.0017892260762002,0.0630262796922372,0.0467184312899493,0.0125695335900727,0.0668491492236519,0.0474578620380036,0.0237617025012895,0.0373773771658602,0.0180774155234107,0.0089834287544596,0.5865171374764595,0.0896932334825187,0.1556592766840872,0.2378067538411759,0.9028631656420468,10,0.0333423279225826,0.017142090946435897,-0.00054387464387462,0.0209257053233835,0.0341488976998766,0.023696159536714098,0.009093986768951099
102,xgboost,0.55,random_2,random_1,0.0337727405130863,0.0179845318198204,0.0011719241738319,0.1784511784511784,0.1555376327376327,0.1206941206941207,0.0459568745695538,0.0221170577525809,0.0006083638835876,0.074150778524377,0.0543261009293666,0.0216739637595474,0.0732358375111059,0.0458479646852374,0.0228472930278493,0.0391190767275803,0.0170916534181144,0.0079265538967744,0.5395548022598871,0.066615013072185,0.1852975998169558,0.2662583334996425,0.9243312234825528,10,0.0326008163392544,0.0168126076459885,0.03484351204351199,0.0215086938689933,0.0326521371698192,0.0230006716573881,0.009165099521339998
104,xgboost,0.7,random_2,random_1,0.0328205153346061,0.0174764301627874,0.0011719241738319,0.1879176379176378,0.1539070707070707,0.1459466459466459,0.0206436401251408,0.0053704220572335,0.0009319756449049,0.0896608681782489,0.0373289287061852,0.0127572016460905,0.0849115928171592,0.0436777767674295,0.0806878306878307,0.0118638230694757,0.0069840305113289,0.0095240968914438,0.4218941619585687,0.0229461337350999,0.3161416182628526,0.3566225858501128,0.9642912979478744,10,0.0316485911607742,0.016304505988955498,0.0079604247604248,0.0044384464123286,0.024571727060094698,-0.037010053920401194,-0.0025400663801149
110,mlp,0.6,random_2,random_1,0.0236036777496337,0.0137295364141464,0.0038971900939941,0.1079931464546849,0.0858259916721455,0.0726495726495726,0.0161482835259838,0.0108789818945936,0.0057837030937139,0.0530509193757366,0.0258030208756061,0.0436183081553999,0.0689832465771272,0.0415671329217767,0.0579493742889647,0.0218510554135955,0.0172316712157859,0.0127442923814157,0.4349897146168332,0.0351349451718131,0.2472271301287934,0.3065804924939197,0.9526837488427236,13,0.0197064876556396,0.0098323463201523,0.013176419022572897,0.0050952788008797,-0.017815287279793802,-0.016382241367187994,0.0044873788343702
113,xgboost,0.4,expectation,random_2,0.0344572886824607,0.018707325682044,0.0011719241738319,0.1323491323491323,0.1089105413105413,0.1078736078736078,0.0417543661597086,0.0252481592775946,1.885707631735928e-05,0.049387162865068,0.0369750282595952,0.0331749369892921,0.0587090063368409,0.04790364659761,0.0191075393888124,0.0385799881078028,0.0210373601697727,0.0058753669287801,0.6664018832391714,0.146270607524261,0.1106461912096509,0.1852884954921967,0.8494229197333103,10,0.033285364508628804,0.0175354015082121,0.001036933436933507,0.02522930220127724,0.003800091270303098,0.0287961072087976,0.015161993240992601
115,xgboost,0.5,expectation,random_2,0.0349484458565712,0.0186499673873186,0.0011719241738319,0.1523180523180523,0.1286697746697746,0.1340326340326339,0.0448313370006804,0.0233510972337846,0.0017892260762002,0.065251301603082,0.048439721677738,0.0125695335900727,0.0713689126679561,0.0496102605964901,0.0237617025012895,0.0396787714153444,0.0188005860008836,0.0089834287544596,0.5866372881355931,0.0897839588780076,0.1554140906993478,0.2375675226770129,0.9027772880768896,10,0.0337765216827393,0.0174780432134867,-0.005362859362859296,0.0215618711575844,0.0358701880876653,0.025848558095200598,0.009817157246424
116,xgboost,0.55,expectation,random_2,0.0346909053623676,0.0184552073478698,0.0011719241738319,0.1705128205128205,0.1449817404817404,0.1206941206941207,0.0468168417786228,0.0227887256676961,0.0006083638835876,0.0780725938341016,0.0571560177145668,0.0216739637595474,0.0793274408558706,0.0501320646041848,0.0228472930278493,0.0404475396216164,0.0180635916762336,0.0079265538967744,0.5378033898305083,0.0666464926662826,0.1848198836536145,0.2654276358238073,0.9242602043466966,10,0.033518981188535704,0.0172832831740379,0.024287619787619702,0.0221803617841085,0.035482053955019396,0.027284771576335503,0.0101370377794592
117,xgboost,0.6,expectation,random_2,0.0328977704048156,0.0177440680563449,0.0011719241738319,0.174035224035224,0.1453409479409479,0.1109816109816109,0.0406993842339042,0.0164055865830519,0.0011243699627235,0.0854800343013832,0.0567894731224867,0.0175654853620955,0.0779915799811206,0.0452510583028484,0.0307098916121473,0.0333393188193386,0.0130495451020588,0.0084611330552137,0.4932323917137477,0.047551663934063,0.2218093666053558,0.2964915375611871,0.9418914191704908,10,0.0317258462309837,0.016572143882512998,0.034359336959337,0.015281216620328402,0.039223987760391196,0.014541166690701102,0.004588412046845099
118,xgboost,0.7,expectation,random_2,0.0325779318809509,0.0175719652324914,0.0011719241738319,0.1869075369075369,0.1529079772079772,0.1459466459466459,0.0217504888857008,0.005518657139169,0.0009319756449049,0.089474326636468,0.0378769028171283,0.0127572016460905,0.0848019045300041,0.0434427839838925,0.0806878306878307,0.0126855427814948,0.0070246245436355,0.0095240968914438,0.4189905838041431,0.0232117871227899,0.3127513489144723,0.3533455615201167,0.9639650012988136,10,0.031406007707119,0.016400041058659498,0.006961331261331305,0.0045866814942641,0.0251197011710378,-0.037245046703938196,-0.0024994723478083004
119,mlp,0.3,expectation,random_2,0.0230730153047121,0.0133378722426983,0.0038971900939941,0.1088896858127627,0.0637376925069232,0.0976430976430976,0.0270355618657036,0.0101802788744704,0.0070216026097498,0.0253088619424889,0.0171384676844978,0.0186871215715882,0.0350822318581116,0.0261867796250039,0.0163712904151864,0.0247197805003462,0.0111974326552364,0.011781450041408,0.7343995364334348,0.2533993339491633,0.0740383575979675,0.1320315098858024,0.7463201742408601,13,0.019175825210718003,0.0094406821487042,-0.033905405136174405,0.0031586762647205996,-0.0015486538870904017,0.0098154892098175,-0.0005840173861715991
121,mlp,0.45,expectation,random_2,0.0225040197372436,0.0130319802626967,0.0038971900939941,0.1215229215229215,0.0871058793058793,0.1080031080031079,0.0147852378875081,0.0099004532018241,0.00960105631227,0.0204195037389459,0.0132665540767553,0.0108088930936613,0.0329298637339258,0.0193850066768,0.0312051820395474,0.0186514380509433,0.0138605031564119,0.0157720068194148,0.6150900188323918,0.1317849692028183,0.1193403786396531,0.1931159035640027,0.8623959390423414,10,0.0186068296432495,0.0091347901687026,-0.020897228697228598,0.0002993968895541009,0.0024576609830940007,-0.0118201753627474,-0.001911503663002901
127,xgboost,0.4,same,random_2,0.0319577194750309,0.0173905603587627,0.0011719241738319,0.1313001813001813,0.1080149443149443,0.1078736078736078,0.0421422199589868,0.0246936562804492,1.885707631735928e-05,0.0468402208606969,0.0359162040870109,0.0331749369892921,0.0583780070511571,0.0467112952418401,0.0191075393888124,0.0388628347257701,0.020660831958239,0.0058753669287801,0.6654711864406779,0.1470086497983781,0.1100359490263267,0.1844024577755351,0.8486804485236817,10,0.030785795301198998,0.016218636184930798,0.00014133644133650092,0.02467479920413184,0.002741267097718797,0.027603755853027705,0.0147854650294589
128,xgboost,0.45,same,random_2,0.0319262966513633,0.0173784717917442,0.0011719241738319,0.1422688422688422,0.1167674436674436,0.1134421134421134,0.0436142482077877,0.0244988426416085,0.0021698988606597,0.0548377143432338,0.0422690567016793,0.0230291447682751,0.0649059065939392,0.049077610401512,0.0004824522035724,0.0394222038641863,0.0202307691971476,0.0084488948112075,0.6311073446327684,0.1157599503700093,0.1320723817533005,0.2121158223915881,0.8784207810200018,10,0.030754372477531402,0.0162065476179123,0.0033253302253302003,0.0223289437809488,0.019239911933404196,0.048595158197939595,0.011781874385940099
129,xgboost,0.5,same,random_2,0.031389232724905,0.0170504711568355,0.0011719241738319,0.1542476042476042,0.1309628852628853,0.1340326340326339,0.0423335114498871,0.0227951803366908,0.0017892260762002,0.0631180737034594,0.0475857628174403,0.0125695335900727,0.0681662346303896,0.0484518048957628,0.0237617025012895,0.0368788812339911,0.0180842426218008,0.0089834287544596,0.5838222222222222,0.0895447068728674,0.1551865523868561,0.2371167456207483,0.9029463243570872,10,0.0302173085510731,0.0158785469830036,-0.0030697487697486092,0.021005954260490598,0.0350162292273676,0.0246901023944733,0.009100813867341198
130,xgboost,0.55,same,random_2,0.0323219560086727,0.0176571886986494,0.0011719241738319,0.1862341362341362,0.1541460243460243,0.1206941206941207,0.0472939526691334,0.022982376999644,0.0006083638835876,0.0753464414278936,0.0562838171067755,0.0216739637595474,0.0735484642686542,0.0466186535857552,0.0228472930278493,0.0405010246665726,0.0177552691066268,0.0079265538967744,0.535131450094162,0.0662361589932201,0.1842453607029961,0.2647537837893521,0.9245996796259416,10,0.0311500318348408,0.016485264524817498,0.03345190365190362,0.0223740131160564,0.034609853347228096,0.023771360557905897,0.009828715209852398
132,xgboost,0.7,same,random_2,0.03220971301198,0.0174473691731691,0.0011719241738319,0.1979409479409479,0.1574606319606319,0.1459466459466459,0.0214926628040338,0.0052793481186926,0.0009319756449049,0.0891614592218085,0.0351600983996455,0.0127572016460905,0.0837388810979527,0.0449201419786589,0.0806878306878307,0.012303858778622,0.0070608886309546,0.0095240968914438,0.4175638418079096,0.0227964018256746,0.315263461438433,0.3546217258213993,0.9643380379253615,10,0.0310377888381481,0.0162754449993372,0.01151398601398601,0.0043473724737877,0.022402896753554998,-0.0357676887091718,-0.0024632082604892002
133,mlp,0.3,same,random_2,0.0228217267073117,0.0130616016410864,0.0038971900939941,0.1093379554918016,0.05531187615803,0.0976430976430976,0.0279199302445566,0.0099112070452774,0.0070216026097498,0.025398442472443,0.0177063809704975,0.0186871215715882,0.0357488801722626,0.027239195954605,0.0163712904151864,0.0254089098061404,0.0109204925690555,0.011781450041408,0.7319411849920325,0.2542392124647631,0.0737171185340423,0.131453138624027,0.7454430886457035,13,0.0189245366133176,0.0091644115470923,-0.0423312214850676,0.0028896044355275997,-0.0009807406010907023,0.0108679055394186,-0.0008609574723524999
138,mlp,0.6,same,random_2,0.0226266269500438,0.0132168713063001,0.0038971900939941,0.1158428466120773,0.0895416492339569,0.0726495726495726,0.0161494180740643,0.010900138323713,0.0057837030937139,0.0541333982505384,0.0287542142532194,0.0436183081553999,0.070610206367697,0.0451869017748932,0.0579493742889647,0.0221685379083967,0.0174377184864509,0.0127442923814157,0.4240764884832681,0.0345797096509198,0.2456379846778983,0.3025874458323654,0.9529753358599148,13,0.018729436856049702,0.009319681212305999,0.016892076584384297,0.0051164352299990995,-0.014864093902180502,-0.012762472514071498,0.004693426105035198
140,xgboost,0.3,random_1,random_2,0.0343445688486099,0.018728082999587,0.0011719241738319,0.1121471121471121,0.0800816886816886,0.1033411033411033,0.0455463045897349,0.0297951215692879,0.0047723491903939,0.0407158117229064,0.0299651047108096,0.0367442195967167,0.0551917727712639,0.0461444840905615,0.0412873090016625,0.044243491741024,0.0270356950330875,1.127365334552266e-05,0.7508000000000001,0.2226475561660832,0.0809498737526151,0.1443205686846327,0.7767420296129536,10,0.033172644674778,0.0175561588257551,-0.023259414659414696,0.025022772378893998,-0.006779114885907097,0.0048571750888990045,0.027024421379741977
143,xgboost,0.5,random_1,random_2,0.0343334637582302,0.0183526445180177,0.0011719241738319,0.1652551152551152,0.1359914788914789,0.1340326340326339,0.0429608406385083,0.0222789070258448,0.0017892260762002,0.0618883867503319,0.0456528189774196,0.0125695335900727,0.0650871549210123,0.0460044054342576,0.0237617025012895,0.0378118981293391,0.0176337129771264,0.0089834287544596,0.5868079096045198,0.0899678379935303,0.1551840821971135,0.2372377911532362,0.9026015585765002,10,0.033161539584398304,0.017180720344185798,0.0019588448588449825,0.0204896809496446,0.0330832853873469,0.0222427029329681,0.0086502842226668
145,xgboost,0.6,random_1,random_2,0.0335639081895351,0.0178721845149993,0.0011719241738319,0.1919839419839419,0.1535437969437969,0.1109816109816109,0.0414699782231183,0.0163885822132977,0.0011243699627235,0.0801957837466231,0.0551591116403364,0.0175654853620955,0.0702952517286809,0.0399161351576717,0.0307098916121473,0.033586092760946,0.0126727630162918,0.0084611330552137,0.496165725047081,0.0478287322196127,0.2223075473082014,0.2974326328775944,0.9416881548185992,10,0.0323919840157032,0.016700260341167398,0.042562185962186014,0.015264212250574201,0.037593626278240894,0.0092062435455244,0.004211629961078099
146,xgboost,0.7,random_1,random_2,0.0324613377451896,0.0176827535033226,0.0011719241738319,0.1895752395752396,0.1542009842009842,0.1459466459466459,0.0217706699863126,0.0054574884681117,0.0009319756449049,0.0898747055328052,0.0372954478181996,0.0127572016460905,0.0841536829599238,0.0427122792811269,0.0806878306878307,0.0126905194664342,0.0069912740144641,0.0095240968914438,0.421083615819209,0.0231025656932689,0.3144113163818094,0.3552264053906152,0.964119828556585,10,0.0312894135713577,0.0165108293294907,0.0082543382543383,0.0045255128232068,0.0245382461721091,-0.0379755514067038,-0.0025328228769797003
148,mlp,0.4,random_1,random_2,0.02334664626555,0.0134701901105317,0.0038971900939941,0.1151609333427515,0.077637234819053,0.1067081067081067,0.0171150291997054,0.0093130184997563,0.0116503552034865,0.0222235253585928,0.0150898310659521,0.0060971462634975,0.0309522932724853,0.0217752824449779,0.0221817102641285,0.0191022451138098,0.0123699912266642,0.0174195125959564,0.6560575243965073,0.1682736658918694,0.1006837594741478,0.1694610551846789,0.8276878832484512,11,0.019449456171555902,0.0095730000165376,-0.02907087188905369,-0.0023373367037301997,0.0089926848024546,-0.0004064278191505989,-0.0050495213692922005
149,mlp,0.45,random_1,random_2,0.0234929889440536,0.0135318364471197,0.0038971900939941,0.1172494172494172,0.0826558922558922,0.1080031080031079,0.0136085934548644,0.009300207802295,0.00960105631227,0.0208242400671841,0.0141450766532953,0.0108088930936613,0.0338140228195088,0.0205938783206377,0.0312051820395474,0.0182140820952259,0.013165682806298,0.0157720068194148,0.6182305084745763,0.131016138609474,0.1203048797509506,0.1946270880163601,0.8632192917135683,10,0.0195957988500595,0.009634646353125602,-0.0253472157472157,-0.0003008485099749991,0.003336183559634,-0.010611303718909702,-0.002606324013116801
151,mlp,0.55,random_1,random_2,0.0232300294770134,0.0132386263608932,0.0038971900939941,0.1142622809289476,0.0910187199631644,0.0905205905205905,0.0134186996329405,0.0105288442660048,0.0072905233198123,0.0361778179212198,0.0144595425632773,0.0301790281329922,0.0579936871626989,0.0233774676197769,0.0520243402819615,0.0191208135601458,0.0162748704177949,0.0140436261446752,0.4935304456999372,0.0600659123695858,0.1863172881921692,0.2613425068303964,0.9296717127986068,18,0.0193328393830193,0.009341436266899102,0.0004981294425738941,0.0032383209461925005,-0.0157194855697149,-0.0286468726621846,0.002231244273119699
156,xgboost,0.45,random_2,random_2,0.0335124060511589,0.0179049037396907,0.0011719241738319,0.1517094017094017,0.1199728567728567,0.1134421134421134,0.0417618726506666,0.023177578397485,0.0021698988606597,0.0521451069295984,0.0397648981234551,0.0230291447682751,0.062424243886555,0.0457689761435656,0.0004824522035724,0.0374546574566746,0.0190948616225367,0.0084488948112075,0.6292828625235406,0.1162180440466167,0.1311048843557671,0.2107567165534637,0.8779312754351025,10,0.032340481877327,0.0167329795658588,0.006530743330743299,0.0210076795368253,0.01673575335518,0.045286523939993197,0.0106459668113292
158,xgboost,0.55,random_2,random_2,0.0336363725364208,0.0175956804305315,0.0011719241738319,0.1796425796425796,0.1499917896917896,0.1206941206941207,0.0451492734693181,0.0215314282493381,0.0006083638835876,0.0740430405978186,0.0551716982745711,0.0216739637595474,0.0756927669911571,0.0459487537950693,0.0228472930278493,0.0384103814190418,0.016630680237774,0.0079265538967744,0.5386199623352167,0.065774405104799,0.1863979863426785,0.2675167626282504,0.9251310156723525,10,0.0324644483625889,0.016423756256699597,0.02929766899766892,0.0209230643657505,0.0334977345150237,0.023101460767219997,0.0087041263409996
159,xgboost,0.6,random_2,random_2,0.0335542000830173,0.0180511083453893,0.0011719241738319,0.1753172753172753,0.1443431753431753,0.1109816109816109,0.0403748963729792,0.0162217017172342,0.0011243699627235,0.0862890349803541,0.0573836757038209,0.0175654853620955,0.07631633199976,0.0445485033449133,0.0307098916121473,0.0328550490925402,0.0127657006602683,0.0084611330552137,0.4930263653483993,0.0474271724199051,0.2221713198760117,0.2967646572730085,0.9420083124080006,10,0.0323822759091854,0.0168791841715574,0.033361564361564414,0.0150973317545107,0.0398181903417254,0.013838611732766001,0.004304567605054599
161,mlp,0.3,random_2,random_2,0.0217788517475128,0.0125052410930395,0.0038971900939941,0.1069412069412069,0.0518241388241388,0.0976430976430976,0.0258523548593666,0.0087534017438885,0.0070216026097498,0.0256351952656291,0.018601142588005,0.0186871215715882,0.0369652303251102,0.0288016070364362,0.0163712904151864,0.02336761267489,0.0093493429057702,0.011781450041408,0.7388018832391714,0.2535655603314574,0.0744078499090658,0.1327001385548424,0.7462589748030133,10,0.0178816616535187,0.008608050999045401,-0.0458189588189588,0.0017317991341387002,-8.597898358320144e-05,0.012430316621249802,-0.002432107135637799
162,mlp,0.4,random_2,random_2,0.023256629705429,0.0134671032845973,0.0038971900939941,0.1213545713545713,0.0915366226366226,0.1067081067081067,0.0173177321770609,0.0102294020434529,0.0116503552034865,0.0195936299322241,0.0129499430436305,0.0060971462634975,0.0274330901444664,0.0185736339683952,0.0221817102641285,0.0198268822012344,0.0136432855808707,0.0174195125959564,0.65325197740113,0.1679840031904994,0.1008771990947749,0.1695677464626907,0.8279063901636505,10,0.019359439611434902,0.0095699131906032,-0.015171484071484095,-0.0014209531600336,0.006852796780133,-0.0036080762957333007,-0.0037762270150857
164,mlp,0.5,random_2,random_2,0.0223094969987869,0.0126233020126819,0.0038971900939941,0.1199171199171199,0.0900478891478891,0.1020461020461019,0.012106346484518,0.0070934121591249,0.0098387644925755,0.031695005009637,0.0159449247478051,0.0292616158626812,0.0534673413771252,0.0229898220933196,0.0505166475315729,0.0181101353941651,0.0118952091705804,0.0164433016322622,0.5589838041431261,0.0963733327425001,0.1432644833367658,0.2196291868147469,0.8957036713135336,10,0.0184123069047928,0.008726111918687801,-0.011998212898212804,-0.002745352333450599,-0.0133166911148761,-0.027526825438253303,-0.0045480924616818005
167,mlp,0.7,random_2,random_2,0.0219675735993818,0.0126866364221681,0.0038971900939941,0.0997975088884179,0.0743785406512679,0.0619010619010619,0.012644932578537,0.007594687781268,0.0036990995212814,0.0836907457135958,0.0540310320674466,0.0664335664335664,0.0851645512262826,0.0630622701854767,0.0663323504724189,0.0194798097390959,0.0147582498767392,0.0113330811732581,0.3389477829138846,0.0180159122129255,0.3212227449821558,0.3239213882726144,0.9672013240028652,11,0.0180703835053877,0.008789446328174001,0.012477478750205995,0.0038955882599866,-0.012402534366119808,-0.0032700802869422008,0.003425168703481099
